Character,Category,Hash40,String,Specific (Done: 82.34%),General (Done: 57.75%),English (Done: 44.91%),Comments
Terry,,0x14cae29db5,super_special2_start,,,,
Terry,Grabs,0x749f709a8,throw_f,fthrow,throw,Forward Throw,
Terry,,0x420201547,turn,,,,
Terry,,0x9e696ecad,turn_dash,,,,
Terry,,0x8afd9b84f,turn_run,,,,
Terry,,0x47dee83e5,wait,idle,idle,Idle,
Terry,,0x6e395aa39,wait_2,idle,idle,Idle,
Terry,,0x694929aaf,wait_3,idle,idle,Idle,
Terry,,0x9fece0d5d,walk_fast,walk,walk,Walk,
Terry,,0xb4fb275bd,walk_middle,walk,walk,Walk,
Terry,,0xdae4249e4,walk_middle_b,,,,
Terry,,0x9eeaf3544,walk_slow,walk,walk,Walk,
Terry,,0xb1de0f39d,walk_slow_b,,,,
Terry,,0xbca3f3207,wall_damage,,,,
Toon Link,,0x47dee83e5,wait,idle,idle,Idle,
Toon Link,,0x6e395aa39,wait_2,idle,idle,Idle,
Toon Link,,0x694929aaf,wait_3,idle,idle,Idle,
Villager,,0x1237aa75f7,(unknown),,,,
Villager,,0xf3a3f311f,(unknown),,,,
Villager,,0xc8a426770,(unknown),,,,
Villager,,0xca8fd5eb1,(unknown),,,,
Villager,,0x16adac639a,(unknown),,,,
Villager,,0x104f3408fc,(unknown),,,,
Villager,,0xf8c14990b,(unknown),,,,
Villager,,0xe49975b4e,(unknown),,,,
Villager,,0x1877341a94,(unknown),,,,
Villager,,0xe0bb25962,(unknown),,,,
Villager,,0x14b7042ca1,(unknown),,,,
Villager,,0xeeeb3d60d,(unknown),,,,
Villager,,0x11c48e6de3,(unknown),,,,
Villager,,0x882d73137,(unknown),,,,
Villager,,0x1160574c75,(unknown),,,,
Villager,,0x1117c77017,(unknown),,,,
Villager,,0x161eae627d,(unknown),,,,
Villager,,0x11b11f4cb6,(unknown),,,,
Villager,,0x13bf0666ca,(unknown),,,,
Villager,,0x1a92244f5f,(unknown),,,,
Villager,,0xf3d52f506,(unknown),,,,
Villager,,0xa72140950,(unknown),,,,
Villager,,0xba91a571f,(unknown),,,,
Villager,,0xe61027990,(unknown),,,,
Villager,,0xa881b3433,(unknown),,,,
Villager,Ground Attacks,0x99c52257e,attack_11,,jab,Jab,
Villager,Ground Attacks,0xd89c59956,attack_11_end,,jab,Jab,
Villager,Ground Attacks,0x9055b74c4,attack_12,,jab,Jab,
Villager,Aerial Attacks,0xc33f869bc,attack_air_b,abair,bair,Back Air,
Villager,Aerial Attacks,0xc3495ada5,attack_air_f,afair,fair,Forward Air,
Villager,Aerial Attacks,0xdde67d935,attack_air_hi,auair,uair,Up Air,
Villager,Aerial Attacks,0xd40042152,attack_air_lw,adair,dair,Down Air,
Villager,Aerial Attacks,0xc3a4e2597,attack_air_n,,nair,Neutral Air,
Villager,Ground Attacks,0xb6c751ced,attack_dash,,da,Dash Attack,
Villager,Ground Attacks,0xacbfc42e6,attack_hi3,,utilt,Up Tilt,
Villager,Ground Attacks,0xa5598d745,attack_hi4,,usmash,Up Smash,
Villager,Ground Attacks,0xf5db36b5c,attack_hi4_hold,charge_usmash,usmash,Up Smash,
Villager,Ground Attacks,0xa18b4d5e5,attack_lw3,,dtilt,Down Tilt,
Villager,Ground Attacks,0xa86d04046,attack_lw4,,dsmash,Down Smash,
Villager,Ground Attacks,0xfee188235,attack_lw4_hold,charge_dsmash,dsmash,Down Smash,
Villager,Ground Attacks,0xb7dd72b57,attack_s3_s,fftilt,ftilt,Forward Tilt,
Villager,Ground Attacks,0xea274b695,attack_s4_hold,charge_fsmash,fsmash,Forward Smash,
Villager,Ground Attacks,0xb78983dd2,attack_s4_s,fsmash,fsmash,Forward Smash,
Villager,Grabs,0x5c56b7b64,catch,,,Grab,
Villager,Grabs,0xc0f9e0724,catch_attack,,,Grab,
Villager,Grabs,0xaeaab5d22,catch_pull,,,Grab,
Villager,Grabs,0x159b5e6b33,catched_air_end_ganon,,,Grab,
Villager,Grabs,0x169e707747,catched_air_fall_ganon,,,Grab,
Villager,Grabs,0x11ee0b6d39,catched_air_ganon,,,Grab,
Villager,Grabs,0xd24aef7e6,catched_ganon,,,Grab,
Villager,Ledge,0x127aee8c0f,cliff_attack_quick,,,,
Villager,Ledge,0xb99d9746c,cliff_catch,,,,
Villager,Ledge,0xa7c8b8f5e,cliff_wait,,,,
Villager,,0xb0758bf57,clung_ganon,,,,
Villager,Disadvantage,0xc8956a9ee,damage_air_1,,hitstun,Hitstun,
Villager,Disadvantage,0xc105ff854,damage_air_2,,hitstun,Hitstun,
Villager,Disadvantage,0xc6758c8c2,damage_air_3,,hitstun,Hitstun,
Villager,Disadvantage,0xb29add323,damage_elec,,hitstun,Hitstun,
Villager,Disadvantage,0xdc8ca7173,damage_fly_hi,,hitstun,Hitstun,
Villager,Disadvantage,0xd56a98914,damage_fly_lw,,hitstun,Hitstun,
Villager,Disadvantage,0x11ca458285,damage_fly_meteor,spiked,hitstun,Spiked,
Villager,Disadvantage,0xcfb292648,damage_fly_n,,hitstun,Hitstun,
Villager,Disadvantage,0xfd4ac733b,damage_fly_roll,,hitstun,Hitstun,
Villager,Disadvantage,0xe08a589d4,damage_fly_top,,hitstun,Hitstun,
Villager,Disadvantage,0xb7dc027b4,damage_hi_1,,hitstun,Hitstun,
Villager,Disadvantage,0xbe4c9760e,damage_hi_2,,hitstun,Hitstun,
Villager,Disadvantage,0xb93ce4698,damage_hi_3,,hitstun,Hitstun,
Villager,Disadvantage,0xbe41a3e99,damage_lw_1,,hitstun,Hitstun,
Villager,Disadvantage,0xb0a145fb5,damage_lw_3,,hitstun,Hitstun,
Villager,Disadvantage,0xaef48d400,damage_n_1,,hitstun,Hitstun,
Villager,Disadvantage,0xa764185ba,damage_n_2,,hitstun,Hitstun,
Villager,Disadvantage,0xa0146b52c,damage_n_3,,hitstun,Hitstun,
Villager,,0x49b6edd00,dash,,,,
Villager,,0xd6efe0514,down_attack_u,,,,
Villager,,0xcc24d7e43,down_bound_u,,,,
Villager,,0x625e8b08e,escape,,,,
Villager,,0xae47033ba,escape_air,,,,
Villager,,0x1060d3285b,escape_air_slide,,,,
Villager,,0x8b12770b1,escape_b,,,,
Villager,,0x8b64ab4a8,escape_f,,,,
Villager,,0x4fb50df0c,fall,,,,
Villager,,0xb29e5172c,fall_aerial,,,,
Villager,,0xba547290c,fall_damage,,,,
Villager,,0xc016dd1c6,fall_special,,,,
Villager,,0xc692cfb94,guard_damage,,,,
Villager,,0x97ab1c684,guard_off,,,,
Villager,,0x8da2dd4f9,guard_on,,,,
Villager,Movement,0xd0c1c4542,jump_aerial_b,,,,
Villager,Movement,0xd0b71815b,jump_aerial_f,,,,
Villager,Movement,0x62abde441,jump_b,,,,
Villager,Movement,0x62dd02058,jump_f,,,,
Villager,Movement,0xb38c9ab48,jump_f_mini,,,,
Villager,Movement,0xad160bda8,jump_squat,,,,
Villager,,0xfefe225e5,just_shield_off,,,,
Villager,Aerial Attacks,0xd5f9a4aee,landing_air_b,lbair,bair,Back Air,
Villager,Aerial Attacks,0xd58f78ef7,landing_air_f,lfair,fair,Forward Air,
Villager,Aerial Attacks,0xe5b6e8bce,landing_air_hi,luair,uair,Up Air,
Villager,Aerial Attacks,0xec50d73a9,landing_air_lw,ldair,dair,Down Air,
Villager,Aerial Attacks,0xd562c06c5,landing_air_n,lnair,nair,Neutral Air,
Villager,,0x1447a7e8cc,landing_fall_special,,,,
Villager,,0xdc81fdc09,landing_heavy,,,,
Villager,,0xdd934faa1,landing_light,,,,
Villager,Movement,0x7da900d48,ottotto,,teeter,Teeter,
Villager,,0x4ce70d424,pass,,,,
Villager,,0x776effdcf,passive,,,,
Villager,,0x35076a4c0,run,,,,
Villager,,0xbe0831584,run_brake_l,skid,skid,Skid,
Villager,,0xb1a8c28e7,run_brake_r,skid,skid,Skid,
Villager,Special Attacks,0xed8a31e01,special_air_hi,,upb,Up Special,
Villager,Special Attacks,0x15617ba8ec,special_air_hi_detach,,upb,Up Special,
Villager,Special Attacks,0x14d4a42129,special_air_hi_flap1,,upb,Up Special,
Villager,Special Attacks,0x144dad7093,special_air_hi_flap2,,upb,Up Special,
Villager,Special Attacks,0x14883882c0,special_air_hi_wait2,,upb,Up Special,
Villager,Special Attacks,0x17a088072f,special_air_lw_deforest,,downb,Down Special,
Villager,Special Attacks,0x140a68390a,special_air_lw_water,,downb,Down Special,
Villager,Special Attacks,0xd483c0ed2,special_air_n,,,Neutral Special,
Villager,Special Attacks,0x155aef3cde,special_air_n_failure,,,Neutral Special,
Villager,Special Attacks,0x1203c0fb27,special_air_n_fire,,,Neutral Special,
Villager,Special Attacks,0xd2b3a620b,special_air_s,,sideb,Side Special,
Villager,Special Attacks,0x13d70249e9,special_lw_deforest,,,Down Special,
Villager,Special Attacks,0x17e904a2b3,special_lw_deforest_hit,,,Down Special,
Villager,Special Attacks,0x10dbedafe2,special_lw_plant,,,Down Special,
Villager,Special Attacks,0x915c5de42,special_n,,,Neutral Special,
Villager,Special Attacks,0x112cb2c8c1,special_n_failure,,,Neutral Special,
Villager,Special Attacks,0xe41920ee8,special_n_fire,,,Neutral Special,
Villager,Special Attacks,0x976c3b29b,special_s,,,Side Special,
Villager,,0x5d267ef83,squat,,,,
Villager,,0x8d58dc131,squat_rv,,,,
Villager,,0xaa60712ea,squat_wait,,,,
Villager,Grabs,0x74e9acdb1,throw_b,bthrow,throw,Back Throw,
Villager,Grabs,0x8a0abc72c,throw_hi,uthrow,throw,Up Throw,
Villager,Grabs,0x83ec83f4b,throw_lw,dthrow,throw,Down Throw,
Villager,,0x885baf52e,thrown_f,,,,
Villager,,0x420201547,turn,,,,
Villager,,0x9e696ecad,turn_dash,,,,
Villager,,0x8afd9b84f,turn_run,,,,
Villager,,0x47dee83e5,wait,idle,idle,Idle,
Villager,,0x6e395aa39,wait_2,idle,idle,Idle,
Villager,,0x694929aaf,wait_3,idle,idle,Idle,
Villager,,0xb4fb275bd,walk_middle,walk,walk,Walk,
Villager,,0x9eeaf3544,walk_slow,walk,walk,Walk,
Villager,,0xbca3f3207,wall_damage,,,,
Wario,,0xa881b3433,(unknown),,,,
Wario,,0xa72140950,(unknown),,,,
Wario,Aerial Attacks,0xc33f869bc,attack_air_b,abair,bair,Back Air,
Wario,,0x49b6edd00,dash,,,,
Wario,,0x4fb50df0c,fall,,,,
Wario,Movement,0xb38c9ab48,jump_f_mini,,,,
Wario,Movement,0xad160bda8,jump_squat,,,,
Wario,,0xdc81fdc09,landing_heavy,,,,
Wario,,0xdd934faa1,landing_light,,,,
Wario,,0x35076a4c0,run,,,,
Wario,,0xbe0831584,run_brake_l,skid,skid,Skid,
Wario,,0x5d267ef83,squat,,,,
Wario,,0x8d58dc131,squat_rv,,,,
Wario,,0x420201547,turn,,,,
Wario,,0x9e696ecad,turn_dash,,,,
Wario,,0x47dee83e5,wait,idle,idle,Idle,
Wario,,0x6e395aa39,wait_2,idle,idle,Idle,
Wii Fit Trainer,,0xf3d52f506,(unknown),,,,
Wii Fit Trainer,,0xf3a3f311f,(unknown),,,,
Wii Fit Trainer,,0x9e729c228,(unknown),,,,
Wii Fit Trainer,,0xd88a289d5,(unknown),,,,
Wii Fit Trainer,,0x11128e840f,(unknown),,,,
Wii Fit Trainer,,0x118b87d5b5,(unknown),,,,
Wii Fit Trainer,,0x1237aa75f7,(unknown),,,,
Wii Fit Trainer,,0x9b5c6425d,(unknown),,,,
Wii Fit Trainer,,0xa72140950,(unknown),,,,
Wii Fit Trainer,,0xc3ce6adce,(unknown),,,,
Wii Fit Trainer,Aerial Attacks,0xc33f869bc,attack_air_b,abair,bair,Back Air,
Wii Fit Trainer,Aerial Attacks,0xc3495ada5,attack_air_f,afair,fair,Forward Air,
Wii Fit Trainer,Aerial Attacks,0xdde67d935,attack_air_hi,auair,uair,Up Air,
Wii Fit Trainer,Aerial Attacks,0xd40042152,attack_air_lw,adair,dair,Down Air,
Wii Fit Trainer,Aerial Attacks,0xc3a4e2597,attack_air_n,,nair,Neutral Air,
Wii Fit Trainer,Ground Attacks,0xacbfc42e6,attack_hi3,,utilt,Up Tilt,
Wii Fit Trainer,Ground Attacks,0xa5598d745,attack_hi4,,usmash,Up Smash,
Wii Fit Trainer,Ground Attacks,0xf5db36b5c,attack_hi4_hold,charge_usmash,usmash,Up Smash,
Wii Fit Trainer,,0x11f490892c,attack_hi4_hold_l,,,,
Wii Fit Trainer,,0xcad47d7b8,attack_hi4_l,,,,
Wii Fit Trainer,Ground Attacks,0xa18b4d5e5,attack_lw3,,dtilt,Down Tilt,
Wii Fit Trainer,Ground Attacks,0xa86d04046,attack_lw4,,dsmash,Down Smash,
Wii Fit Trainer,Ground Attacks,0xb7dd72b57,attack_s3_s,fftilt,ftilt,Forward Tilt,
Wii Fit Trainer,Ground Attacks,0xea274b695,attack_s4_hold,charge_fsmash,fsmash,Forward Smash,
Wii Fit Trainer,Ground Attacks,0xb78983dd2,attack_s4_s,fsmash,fsmash,Forward Smash,
Wii Fit Trainer,Grabs,0xae4c85cc1,catch_dash,,,Grab,
Wii Fit Trainer,Ledge,0xb99d9746c,cliff_catch,,,,
Wii Fit Trainer,Ledge,0xa7c8b8f5e,cliff_wait,,,,
Wii Fit Trainer,Disadvantage,0xc8956a9ee,damage_air_1,,hitstun,Hitstun,
Wii Fit Trainer,Disadvantage,0xc105ff854,damage_air_2,,hitstun,Hitstun,
Wii Fit Trainer,Disadvantage,0xc6758c8c2,damage_air_3,,hitstun,Hitstun,
Wii Fit Trainer,Disadvantage,0xdc8ca7173,damage_fly_hi,,hitstun,Hitstun,
Wii Fit Trainer,Disadvantage,0xd56a98914,damage_fly_lw,,hitstun,Hitstun,
Wii Fit Trainer,Disadvantage,0xcfb292648,damage_fly_n,,hitstun,Hitstun,
Wii Fit Trainer,Disadvantage,0xe08a589d4,damage_fly_top,,hitstun,Hitstun,
Wii Fit Trainer,Disadvantage,0xb7dc027b4,damage_hi_1,,hitstun,Hitstun,
Wii Fit Trainer,Disadvantage,0xbe4c9760e,damage_hi_2,,hitstun,Hitstun,
Wii Fit Trainer,Disadvantage,0xb93ce4698,damage_hi_3,,hitstun,Hitstun,
Wii Fit Trainer,Disadvantage,0xbe41a3e99,damage_lw_1,,hitstun,Hitstun,
Wii Fit Trainer,Disadvantage,0xaef48d400,damage_n_1,,hitstun,Hitstun,
Wii Fit Trainer,Disadvantage,0xa764185ba,damage_n_2,,hitstun,Hitstun,
Wii Fit Trainer,Disadvantage,0xa0146b52c,damage_n_3,,hitstun,Hitstun,
Wii Fit Trainer,,0x49b6edd00,dash,,,,
Wii Fit Trainer,,0x625e8b08e,escape,,,,
Wii Fit Trainer,,0xae47033ba,escape_air,,,,
Wii Fit Trainer,,0x1060d3285b,escape_air_slide,,,,
Wii Fit Trainer,,0x8b12770b1,escape_b,,,,
Wii Fit Trainer,,0x8b64ab4a8,escape_f,,,,
Wii Fit Trainer,,0x4fb50df0c,fall,,,,
Wii Fit Trainer,,0xb29e5172c,fall_aerial,,,,
Wii Fit Trainer,,0xba547290c,fall_damage,,,,
Wii Fit Trainer,,0xc016dd1c6,fall_special,,,,
Wii Fit Trainer,,0xc692cfb94,guard_damage,,,,
Wii Fit Trainer,,0x97ab1c684,guard_off,,,,
Wii Fit Trainer,,0x8da2dd4f9,guard_on,,,,
Wii Fit Trainer,,0x7fb997a80,invalid,,,,
Wii Fit Trainer,Movement,0xd0c1c4542,jump_aerial_b,,,,
Wii Fit Trainer,Movement,0xd0b71815b,jump_aerial_f,,,,
Wii Fit Trainer,Movement,0x62abde441,jump_b,,,,
Wii Fit Trainer,Movement,0x62dd02058,jump_f,,,,
Wii Fit Trainer,Movement,0xb38c9ab48,jump_f_mini,,,,
Wii Fit Trainer,Movement,0xad160bda8,jump_squat,,,,
Wii Fit Trainer,,0xfefe225e5,just_shield_off,,,,
Wii Fit Trainer,Aerial Attacks,0xd5f9a4aee,landing_air_b,lbair,bair,Back Air,
Wii Fit Trainer,Aerial Attacks,0xe5b6e8bce,landing_air_hi,luair,uair,Up Air,
Wii Fit Trainer,Aerial Attacks,0xec50d73a9,landing_air_lw,ldair,dair,Down Air,
Wii Fit Trainer,Aerial Attacks,0xd562c06c5,landing_air_n,lnair,nair,Neutral Air,
Wii Fit Trainer,,0xdc81fdc09,landing_heavy,,,,
Wii Fit Trainer,,0xdd934faa1,landing_light,,,,
Wii Fit Trainer,Movement,0x7da900d48,ottotto,,teeter,Teeter,
Wii Fit Trainer,,0x4ce70d424,pass,,,,
Wii Fit Trainer,,0x776effdcf,passive,,,,
Wii Fit Trainer,,0x35076a4c0,run,,,,
Wii Fit Trainer,,0xb1a8c28e7,run_brake_r,skid,skid,Skid,
Wii Fit Trainer,Special Attacks,0x14dd899136,special_air_hi_start,,upb,Up Special,
Wii Fit Trainer,Special Attacks,0xe46c0e666,special_air_lw,,downb,Down Special,
Wii Fit Trainer,Special Attacks,0x165b03a8a0,special_air_lw_start_l,,downb,Down Special,
Wii Fit Trainer,Special Attacks,0x16a10c95c3,special_air_lw_start_r,,downb,Down Special,
Wii Fit Trainer,Special Attacks,0x187d553857,special_air_lw_success_l,,downb,Down Special,
Wii Fit Trainer,Special Attacks,0x172e422b84,special_air_n_shoot_max,,,Neutral Special,
Wii Fit Trainer,Special Attacks,0x1331f32137,special_air_n_start,,,Neutral Special,
Wii Fit Trainer,Special Attacks,0x1243e5e5bb,special_air_s_jump,,sideb,Side Special,
Wii Fit Trainer,Special Attacks,0x1337fadc39,special_air_s_start,,sideb,Side Special,
Wii Fit Trainer,Special Attacks,0xeace38357,special_hi_end,,,Up Special,
Wii Fit Trainer,Special Attacks,0xfee765eeb,special_hi_jump,,,Up Special,
Wii Fit Trainer,Special Attacks,0xab6928cf2,special_lw,,,Down Special,
Wii Fit Trainer,Special Attacks,0x12d67df8a1,special_lw_start_l,,,Down Special,
Wii Fit Trainer,Special Attacks,0x122c72c5c2,special_lw_start_r,,,Down Special,
Wii Fit Trainer,Special Attacks,0x140f25d59c,special_lw_success_l,,,Down Special,
Wii Fit Trainer,Special Attacks,0x14f52ae8ff,special_lw_success_r,,,Down Special,
Wii Fit Trainer,Special Attacks,0x1012b7fbf8,special_n_cancel,,,Neutral Special,
Wii Fit Trainer,Special Attacks,0xe06860a20,special_n_hold,,,Neutral Special,
Wii Fit Trainer,Special Attacks,0xfd55705d2,special_n_shoot,,,Neutral Special,
Wii Fit Trainer,Special Attacks,0x1359c86542,special_n_shoot_max,,,Neutral Special,
Wii Fit Trainer,Special Attacks,0xf3a6aace3,special_n_start,,,Neutral Special,
Wii Fit Trainer,Special Attacks,0x11521251e7,special_s_heading,,,Side Special,
Wii Fit Trainer,Special Attacks,0xe01b71074,special_s_jump,,,Side Special,
Wii Fit Trainer,Special Attacks,0xf3c6351ed,special_s_start,,,Side Special,
Wii Fit Trainer,,0x5d267ef83,squat,,,,
Wii Fit Trainer,,0xaa60712ea,squat_wait,,,,
Wii Fit Trainer,,0x420201547,turn,,,,
Wii Fit Trainer,,0x9e696ecad,turn_dash,,,,
Wii Fit Trainer,,0x8afd9b84f,turn_run,,,,
Wii Fit Trainer,,0xecbdbc635,turn_run_brake,skid,skid,Skid,
Wii Fit Trainer,,0x47dee83e5,wait,idle,idle,Idle,
Wii Fit Trainer,,0xb4fb275bd,walk_middle,walk,walk,Walk,
Wii Fit Trainer,,0x9eeaf3544,walk_slow,walk,walk,Walk,
Wii Fit Trainer,,0xbca3f3207,wall_damage,,,,
Wolf,,0xa881b3433,(unknown),,,,
Wolf,,0x882d73137,(unknown),,,,
Wolf,,0x1237aa75f7,(unknown),,,,
Wolf,,0x11c48e6de3,(unknown),,,,
Wolf,,0xf3a3f311f,(unknown),,,,
Wolf,,0x11128e840f,(unknown),,,,
Wolf,,0x118b87d5b5,(unknown),,,,
Wolf,,0x11fe34b412,(unknown),,,,
Wolf,,0x112f7cb4d1,(unknown),,,,
Wolf,,0xc3ce6adce,(unknown),,,,
Wolf,,0xf3d52f506,(unknown),,,,
Wolf,,0x13bf0666ca,(unknown),,,,
Wolf,,0x9a4bcacc5,(unknown),,,,
Wolf,,0xb53156a7c,(unknown),,,,
Wolf,Ground Attacks,0x99c52257e,attack_11,,jab,Jab,
Wolf,Ground Attacks,0x9055b74c4,attack_12,,jab,Jab,
Wolf,Ground Attacks,0x9725c4452,attack_13,,jab,Jab,
Wolf,Aerial Attacks,0xc33f869bc,attack_air_b,abair,bair,Back Air,
Wolf,Aerial Attacks,0xc3495ada5,attack_air_f,afair,fair,Forward Air,
Wolf,Aerial Attacks,0xdde67d935,attack_air_hi,auair,uair,Up Air,
Wolf,Aerial Attacks,0xd40042152,attack_air_lw,adair,dair,Down Air,
Wolf,Aerial Attacks,0xc3a4e2597,attack_air_n,,nair,Neutral Air,
Wolf,Ground Attacks,0xb6c751ced,attack_dash,,da,Dash Attack,
Wolf,Ground Attacks,0xacbfc42e6,attack_hi3,,utilt,Up Tilt,
Wolf,Ground Attacks,0xa5598d745,attack_hi4,,usmash,Up Smash,
Wolf,Ground Attacks,0xf5db36b5c,attack_hi4_hold,charge_usmash,usmash,Up Smash,
Wolf,Ground Attacks,0xa86d04046,attack_lw4,,dsmash,Down Smash,
Wolf,Ground Attacks,0xfee188235,attack_lw4_hold,charge_dsmash,dsmash,Down Smash,
Wolf,Ground Attacks,0xcba28ee97,attack_s3_hi,uftilt,ftilt,Forward Tilt,
Wolf,Ground Attacks,0xb7dd72b57,attack_s3_s,fftilt,ftilt,Forward Tilt,
Wolf,Ground Attacks,0xea274b695,attack_s4_hold,charge_fsmash,fsmash,Forward Smash,
Wolf,Ground Attacks,0xb78983dd2,attack_s4_s,fsmash,fsmash,Forward Smash,
Wolf,Grabs,0x5c56b7b64,catch,,,Grab,
Wolf,Grabs,0xc0f9e0724,catch_attack,,,Grab,
Wolf,Grabs,0xae4c85cc1,catch_dash,,,Grab,
Wolf,Grabs,0xaeaab5d22,catch_pull,,,Grab,
Wolf,Ledge,0x127aee8c0f,cliff_attack_quick,,,,
Wolf,Ledge,0xb99d9746c,cliff_catch,,,,
Wolf,Ledge,0xa7c8b8f5e,cliff_wait,,,,
Wolf,Disadvantage,0xc8956a9ee,damage_air_1,,hitstun,Hitstun,
Wolf,Disadvantage,0xc105ff854,damage_air_2,,hitstun,Hitstun,
Wolf,Disadvantage,0xc6758c8c2,damage_air_3,,hitstun,Hitstun,
Wolf,Disadvantage,0xdc8ca7173,damage_fly_hi,,hitstun,Hitstun,
Wolf,Disadvantage,0xd56a98914,damage_fly_lw,,hitstun,Hitstun,
Wolf,Disadvantage,0xcfb292648,damage_fly_n,,hitstun,Hitstun,
Wolf,Disadvantage,0xfd4ac733b,damage_fly_roll,,hitstun,Hitstun,
Wolf,Disadvantage,0xe08a589d4,damage_fly_top,,hitstun,Hitstun,
Wolf,Disadvantage,0xb93ce4698,damage_hi_3,,hitstun,Hitstun,
Wolf,Disadvantage,0xbe41a3e99,damage_lw_1,,hitstun,Hitstun,
Wolf,Disadvantage,0xb7d136f23,damage_lw_2,,hitstun,Hitstun,
Wolf,Disadvantage,0xb0a145fb5,damage_lw_3,,hitstun,Hitstun,
Wolf,Disadvantage,0xaef48d400,damage_n_1,,hitstun,Hitstun,
Wolf,Disadvantage,0xa0146b52c,damage_n_3,,hitstun,Hitstun,
Wolf,,0x49b6edd00,dash,,,,
Wolf,,0x625e8b08e,escape,,,,
Wolf,,0xae47033ba,escape_air,,,,
Wolf,,0x1060d3285b,escape_air_slide,,,,
Wolf,,0x8b12770b1,escape_b,,,,
Wolf,,0x8b64ab4a8,escape_f,,,,
Wolf,,0x4fb50df0c,fall,,,,
Wolf,,0xb29e5172c,fall_aerial,,,,
Wolf,,0xba547290c,fall_damage,,,,
Wolf,,0xc016dd1c6,fall_special,,,,
Wolf,,0xc692cfb94,guard_damage,,,,
Wolf,,0x97ab1c684,guard_off,,,,
Wolf,,0x8da2dd4f9,guard_on,,,,
Wolf,Movement,0xd0c1c4542,jump_aerial_b,,,,
Wolf,Movement,0xd0b71815b,jump_aerial_f,,,,
Wolf,Movement,0x62abde441,jump_b,,,,
Wolf,Movement,0xba358e95e,jump_b_mini,,,,
Wolf,Movement,0x62dd02058,jump_f,,,,
Wolf,Movement,0xb38c9ab48,jump_f_mini,,,,
Wolf,Movement,0xad160bda8,jump_squat,,,,
Wolf,,0xfefe225e5,just_shield_off,,,,
Wolf,Aerial Attacks,0xd5f9a4aee,landing_air_b,lbair,bair,Back Air,
Wolf,Aerial Attacks,0xd58f78ef7,landing_air_f,lfair,fair,Forward Air,
Wolf,Aerial Attacks,0xe5b6e8bce,landing_air_hi,luair,uair,Up Air,
Wolf,Aerial Attacks,0xec50d73a9,landing_air_lw,ldair,dair,Down Air,
Wolf,Aerial Attacks,0xd562c06c5,landing_air_n,lnair,nair,Neutral Air,
Wolf,,0x1447a7e8cc,landing_fall_special,,,,
Wolf,,0xdc81fdc09,landing_heavy,,,,
Wolf,,0xdd934faa1,landing_light,,,,
Wolf,Movement,0x7da900d48,ottotto,,teeter,Teeter,
Wolf,,0x4ce70d424,pass,,,,
Wolf,,0x776effdcf,passive,,,,
Wolf,,0x7dd8e0a3e,rebound,,,,
Wolf,,0x35076a4c0,run,,,,
Wolf,,0xbe0831584,run_brake_l,skid,skid,Skid,
Wolf,,0xb1a8c28e7,run_brake_r,skid,skid,Skid,
Wolf,Special Attacks,0xd483c0ed2,special_air_n,,,Neutral Special,
Wolf,Special Attacks,0xd2b3a620b,special_air_s,,sideb,Side Special,
Wolf,Special Attacks,0x1158d0953d,special_air_s_end,,sideb,Side Special,
Wolf,Special Attacks,0x1337fadc39,special_air_s_start,,sideb,Side Special,
Wolf,Special Attacks,0xa28f17495,special_hi,,,Up Special,
Wolf,Special Attacks,0xfb29587f1,special_hi_fall,,,Up Special,
Wolf,Special Attacks,0x1377375397,special_hi_hold_air,,,Up Special,
Wolf,Special Attacks,0x915c5de42,special_n,,,Neutral Special,
Wolf,Special Attacks,0x976c3b29b,special_s,,,Side Special,
Wolf,Special Attacks,0xf3c6351ed,special_s_start,,,Side Special,
Wolf,,0x5d267ef83,squat,,,,
Wolf,,0x8d58dc131,squat_rv,,,,
Wolf,,0xaa60712ea,squat_wait,,,,
Wolf,Grabs,0x74e9acdb1,throw_b,bthrow,throw,Back Throw,
Wolf,Grabs,0x749f709a8,throw_f,fthrow,throw,Forward Throw,
Wolf,Grabs,0x83ec83f4b,throw_lw,dthrow,throw,Down Throw,
Wolf,,0x93adf54a2,thrown_lw,,,,
Wolf,,0x420201547,turn,,,,
Wolf,,0x9e696ecad,turn_dash,,,,
Wolf,,0x8afd9b84f,turn_run,,,,
Wolf,,0x47dee83e5,wait,idle,idle,Idle,
Wolf,,0x6e395aa39,wait_2,idle,idle,Idle,
Wolf,,0x694929aaf,wait_3,idle,idle,Idle,
Wolf,,0x9fece0d5d,walk_fast,walk,walk,Walk,
Wolf,,0xb4fb275bd,walk_middle,walk,walk,Walk,
Wolf,,0x9eeaf3544,walk_slow,walk,walk,Walk,
Wolf,,0xbca3f3207,wall_damage,,,,
Yoshi,,0x11fe34b412,(unknown),,,,
Yoshi,,0x13bf0666ca,(unknown),,,,
Yoshi,,0x11b11f4cb6,(unknown),,,,
Yoshi,,0xf3d52f506,(unknown),,,,
Yoshi,,0xad467865a,(unknown),,,,
Yoshi,,0xb319a8b44,(unknown),,,,
Yoshi,,0x7f830710f,(unknown),,,,
Yoshi,,0xebd6af51d,(unknown),,,,
Yoshi,,0x1237aa75f7,(unknown),,,,
Yoshi,,0xca8fd5eb1,(unknown),,,,
Yoshi,,0xb53156a7c,(unknown),,,,
Yoshi,,0xf3a3f311f,(unknown),,,,
Yoshi,,0x11c48e6de3,(unknown),,,,
